chlor_rfu,wind_speed,do_raw,do_wtemp,par,datetime,do_sim
0.46,1.58,10.36,18.05,0.0,2022-06-04 03:48:00,9.914918764085874
0.34,1.42,10.36,18.05,0.0,2022-06-04 03:49:00,9.914055708315543
0.34,1.42,10.36,18.05,0.0,2022-06-04 03:50:00,9.913193291258013
0.43,1.75,10.37,18.05,0.0,2022-06-04 03:51:00,9.912305478838201
0.43,1.75,10.37,18.05,0.0,2022-06-04 03:52:00,9.911418388793885
0.48,1.92,10.37,18.04,0.0,2022-06-04 03:53:00,9.910520421022499
0.48,1.58,10.37,18.04,0.0,2022-06-04 03:54:00,9.909649682244156
0.53,2.08,10.36,18.02,0.0,2022-06-04 03:55:00,9.908744430977709
0.53,1.42,10.36,18.02,0.0,2022-06-04 03:56:00,9.907890490470429
0.68,1.92,10.35,18.05,0.0,2022-06-04 03:57:00,9.906993782517365
0.68,1.58,10.35,18.05,0.0,2022-06-04 03:58:00,9.906124190576685
0.51,1.58,10.35,18.04,0.0,2022-06-04 03:59:00,9.905256861278003
0.51,1.58,10.35,18.04,0.0,2022-06-04 04:00:00,9.904390204633232
0.57,1.42,10.33,18.05,0.0,2022-06-04 04:01:00,9.90353494062554
0.57,1.58,10.33,18.05,0.0,2022-06-04 04:02:00,9.902668031859424
0.71,1.92,10.34,18.01,0.0,2022-06-04 04:03:00,9.901782739940453
0.71,1.25,10.34,18.01,0.0,2022-06-04 04:04:00,9.90094812952968
0.66,1.42,10.35,18.03,0.0,2022-06-04 04:05:00,9.900098440726808
0.66,1.92,10.35,18.03,0.0,2022-06-04 04:06:00,9.899211851998936
0.43,1.92,10.36,18.03,0.0,2022-06-04 04:07:00,9.898326017880823
0.43,1.75,10.36,18.03,0.0,2022-06-04 04:08:00,9.897453630229077
0.64,1.75,10.35,18.03,0.0,2022-06-04 04:09:00,9.896581952040995
0.64,1.58,10.35,18.03,0.0,2022-06-04 04:10:00,9.895723609147357
0.45,1.58,10.34,18.04,0.0,2022-06-04 04:11:00,9.894864345979714
0.45,1.75,10.34,18.04,0.0,2022-06-04 04:12:00,9.893993110394499
0.48,1.58,10.34,18.02,0.0,2022-06-04 04:13:00,9.893138359984581
0.48,1.75,10.34,18.02,0.0,2022-06-04 04:14:00,9.892271853691446
0.44,1.75,10.34,18.05,0.0,2022-06-04 04:15:00,9.891401064162404
0.44,1.92,10.34,18.05,0.0,2022-06-04 04:16:00,9.890518398142445
0.43,1.75,10.34,18.03,0.0,2022-06-04 04:17:00,9.889652359987382
0.43,1.92,10.34,18.03,0.0,2022-06-04 04:18:00,9.888774662320502
0.57,1.58,10.35,18.03,0.0,2022-06-04 04:19:00,9.887922372798972
0.57,1.58,10.35,18.03,0.0,2022-06-04 04:20:00,9.887070744099033
0.6,2.08,10.34,18.05,0.0,2022-06-04 04:21:00,9.886180075460457
0.6,1.92,10.34,18.05,0.0,2022-06-04 04:22:00,9.88530185548809
0.46,1.75,10.35,18.04,0.0,2022-06-04 04:23:00,9.884438398517265
0.46,2.08,10.35,18.04,0.0,2022-06-04 04:24:00,9.883551876888667
0.49,2.08,10.36,18.02,0.0,2022-06-04 04:25:00,9.882669763372947
0.49,1.75,10.36,18.02,0.0,2022-06-04 04:26:00,9.881811768431145
0.6,1.58,10.34,17.98,0.0,2022-06-04 04:27:00,9.880972789514674
0.6,1.75,10.34,17.98,0.0,2022-06-04 04:28:00,9.880122812023037
0.42,1.58,10.31,18.03,0.0,2022-06-04 04:29:00,9.879277230702579
0.42,1.42,10.31,18.03,0.0,2022-06-04 04:30:00,9.878443571494438
0.48,1.42,10.31,18.0,0.0,2022-06-04 04:31:00,9.877615056445132
0.48,1.75,10.31,18.0,0.0,2022-06-04 04:32:00,9.876764489106845
0.4,1.58,10.31,18.0,0.0,2022-06-04 04:33:00,9.875926256484773
0.4,1.75,10.31,18.0,0.0,2022-06-04 04:34:00,9.875077061503244
0.56,1.58,10.31,18.01,0.0,2022-06-04 04:35:00,9.87423855516915
0.56,1.75,10.31,18.01,0.0,2022-06-04 04:36:00,9.873389073494046
0.52,1.92,10.32,18.01,0.0,2022-06-04 04:37:00,9.872528689332519
0.52,1.58,10.32,18.01,0.0,2022-06-04 04:38:00,9.871692157869385
0.48,2.75,10.32,18.01,0.0,2022-06-04 04:39:00,9.870776930107402
0.48,2.58,10.32,18.01,0.0,2022-06-04 04:40:00,9.86987414421369
0.5,2.92,10.32,18.0,0.0,2022-06-04 04:41:00,9.868951528127958
0.5,2.42,10.32,18.0,0.0,2022-06-04 04:42:00,9.86806327775339
0.48,1.92,10.32,17.96,0.0,2022-06-04 04:43:00,9.867216092303064
0.48,2.08,10.32,17.96,0.0,2022-06-04 04:44:00,9.86635929884437
0.5,2.42,10.32,17.99,0.0,2022-06-04 04:45:00,9.865475502301022
0.5,1.75,10.32,17.99,0.0,2022-06-04 04:46:00,9.864636455951548
0.51,2.08,10.31,17.99,0.0,2022-06-04 04:47:00,9.86377653036706
0.51,2.75,10.31,17.99,0.0,2022-06-04 04:48:00,9.862873719752312
0.39,2.25,10.3,18.0,0.0,2022-06-04 04:49:00,9.862002432910092
0.39,2.08,10.3,18.0,0.0,2022-06-04 04:50:00,9.861143035677884
0.6,2.08,10.31,18.01,0.0,2022-06-04 04:51:00,9.860282594793485
0.6,2.92,10.31,18.01,0.0,2022-06-04 04:52:00,9.859368086527487
0.7,2.75,10.31,18.0,0.0,2022-06-04 04:53:00,9.858467730643733
0.7,2.42,10.31,18.0,0.0,2022-06-04 04:54:00,9.85758956420128
0.5,2.08,10.3,17.98,0.0,2022-06-04 04:55:00,9.85673768535278
0.5,3.08,10.3,17.98,0.0,2022-06-04 04:56:00,9.85582343727858
0.52,2.92,10.3,17.99,0.0,2022-06-04 04:57:00,9.854918085409238
0.52,2.92,10.3,17.99,0.0,2022-06-04 04:58:00,9.854013704942346
0.51,2.92,10.29,18.0,0.0,2022-06-04 04:59:00,9.853108110741367
0.51,3.25,10.29,18.0,0.0,2022-06-04 05:00:00,9.852182625160282
0.52,2.92,10.3,17.98,0.0,2022-06-04 05:01:00,9.85128336301297
0.52,2.75,10.3,17.98,0.0,2022-06-04 05:02:00,9.850395590091923
0.43,2.92,10.29,18.0,0.0,2022-06-04 05:03:00,9.84949387895704
0.43,2.58,10.29,18.0,0.0,2022-06-04 05:04:00,9.848614357363395
0.5,3.25,10.29,17.98,0.0,2022-06-04 05:05:00,9.847698688804844
0.5,3.08,10.29,17.98,0.0,2022-06-04 05:06:00,9.846794458674994
0.56,2.92,10.27,18.0,0.0,2022-06-04 05:07:00,9.845896612379093
0.56,3.25,10.27,18.0,0.0,2022-06-04 05:08:00,9.84497939646493
0.49,3.25,10.29,17.98,0.0,2022-06-04 05:09:00,9.84406789411441
0.49,3.08,10.29,17.98,1.7,2022-06-04 05:10:00,9.84433947608577
0.44,2.92,10.29,17.98,3.4,2022-06-04 05:11:00,9.844959831346245
0.44,2.92,10.29,17.98,3.4,2022-06-04 05:12:00,9.845579521162582
0.5,3.25,10.28,18.0,3.4,2022-06-04 05:13:00,9.846177685172165
0.5,3.25,10.28,18.0,3.4,2022-06-04 05:14:00,9.846775163247026
0.61,3.42,10.28,17.97,3.4,2022-06-04 05:15:00,9.847375661749277
0.61,3.42,10.28,17.97,3.4,2022-06-04 05:16:00,9.847975449444885
0.55,3.25,10.28,17.98,3.4,2022-06-04 05:17:00,9.848578706228505
0.55,3.42,10.28,17.98,3.4,2022-06-04 05:18:00,9.849170849348276
0.45,3.25,10.29,17.99,3.4,2022-06-04 05:19:00,9.849764050573931
0.45,3.25,10.29,17.99,3.4,2022-06-04 05:20:00,9.850356571729135
0.56,3.08,10.28,17.95,3.4,2022-06-04 05:21:00,9.850974988227975
0.56,3.08,10.28,17.95,3.4,2022-06-04 05:22:00,9.851592719857996
0.51,2.75,10.27,17.98,3.4,2022-06-04 05:23:00,9.852220278458788
0.51,2.58,10.27,17.98,3.4,2022-06-04 05:24:00,9.852857747702252
0.41,2.58,10.28,18.0,6.8,2022-06-04 05:25:00,9.8537450257657
0.41,2.58,10.28,18.0,6.8,2022-06-04 05:26:00,9.854631418771726
0.46,2.08,10.25,18.0,10.2,2022-06-04 05:27:00,9.855661544432701
0.46,2.58,10.25,18.0,10.2,2022-06-04 05:28:00,9.856658861849136
0.46,2.08,10.27,17.98,13.6,2022-06-04 05:29:00,9.857750719600425
0.46,1.58,10.27,17.98,13.6,2022-06-04 05:30:00,9.858873284941554
0.47,1.42,10.26,17.96,10.2,2022-06-04 05:31:00,9.859949035911646
0.47,0.92,10.26,17.96,10.2,2022-06-04 05:32:00,9.861055458436258
0.53,1.25,10.27,18.0,10.2,2022-06-04 05:33:00,9.862139372147047
0.53,1.25,10.27,18.0,10.2,2022-06-04 05:34:00,9.86322252576108
0.52,0.92,10.26,17.99,10.2,2022-06-04 05:35:00,9.86432701454281
0.52,1.25,10.26,17.99,10.2,2022-06-04 05:36:00,9.86540927201121
0.47,1.08,10.26,18.0,10.2,2022-06-04 05:37:00,9.866496600182343
0.47,1.25,10.26,18.0,13.6,2022-06-04 05:38:00,9.867631898543404
0.46,1.25,10.24,18.0,13.6,2022-06-04 05:39:00,9.86876558460801
0.46,1.08,10.24,18.0,13.6,2022-06-04 05:40:00,9.869909816313102
0.56,0.92,10.24,18.0,13.6,2022-06-04 05:41:00,9.871072164934233
0.56,0.25,10.24,18.0,17.1,2022-06-04 05:42:00,9.872317774211195
0.5,1.25,10.24,17.98,17.1,2022-06-04 05:43:00,9.873493152358899
0.5,1.08,10.24,17.98,20.5,2022-06-04 05:44:00,9.874704973211403
0.65,0.92,10.24,18.01,20.5,2022-06-04 05:45:00,9.875935537740267
0.65,0.75,10.24,18.01,23.9,2022-06-04 05:46:00,9.877196104081623
0.42,0.92,10.25,17.98,27.3,2022-06-04 05:47:00,9.878442892407584
0.42,1.25,10.25,17.98,30.7,2022-06-04 05:48:00,9.879677862286588
0.45,1.58,10.21,18.0,34.1,2022-06-04 05:49:00,9.880898098911864
0.45,1.08,10.21,18.0,37.5,2022-06-04 05:50:00,9.882159712986613
0.48,1.08,10.2,17.98,37.5,2022-06-04 05:51:00,9.883425807185844
0.48,0.58,10.2,17.98,40.9,2022-06-04 05:52:00,9.884731997827656
0.41,1.08,10.23,17.98,40.9,2022-06-04 05:53:00,9.885996686430191
0.41,1.25,10.23,17.98,40.9,2022-06-04 05:54:00,9.887248698097205
0.57,1.25,10.28,17.96,37.5,2022-06-04 05:55:00,9.888510220352245
0.57,1.08,10.28,17.96,34.1,2022-06-04 05:56:00,9.889774982425955
0.48,1.25,10.26,17.99,30.7,2022-06-04 05:57:00,9.891005749276792
0.48,0.58,10.26,17.99,30.7,2022-06-04 05:58:00,9.892283362661205
0.43,0.92,10.26,17.99,34.1,2022-06-04 05:59:00,9.893540870370519
0.43,0.58,10.26,17.99,37.5,2022-06-04 06:00:00,9.894829601967125
0.53,0.42,10.26,17.99,40.9,2022-06-04 06:01:00,9.896144260842187
0.53,0.42,10.26,17.99,40.9,2022-06-04 06:02:00,9.897458241030181
0.51,0.75,10.26,17.99,40.9,2022-06-04 06:03:00,9.898745826241859
0.51,0.42,10.26,17.99,44.3,2022-06-04 06:04:00,9.900062179051801
0.42,0.75,10.25,18.0,47.7,2022-06-04 06:05:00,9.901349300171413
0.42,0.42,10.25,18.0,51.1,2022-06-04 06:06:00,9.902664152535916
0.41,0.75,10.24,17.99,54.6,2022-06-04 06:07:00,9.90395783296409
0.41,0.58,10.24,17.99,58.0,2022-06-04 06:08:00,9.905266509065866
0.41,0.42,10.22,18.0,61.4,2022-06-04 06:09:00,9.906588127716955
0.41,0.75,10.22,18.0,61.4,2022-06-04 06:10:00,9.907884269605526
0.48,0.42,10.21,18.0,61.4,2022-06-04 06:11:00,9.909210710200755
0.48,0.75,10.21,18.0,64.8,2022-06-04 06:12:00,9.910514017901482
0.43,0.25,10.22,18.0,68.2,2022-06-04 06:13:00,9.911852432666585
0.43,0.25,10.22,18.0,75.0,2022-06-04 06:14:00,9.913194170470424
0.42,0.0,10.24,18.0,81.8,2022-06-04 06:15:00,9.914556847030212
0.42,0.0,10.24,18.0,88.7,2022-06-04 06:16:00,9.915921800299442
0.4,0.58,10.22,18.0,88.7,2022-06-04 06:17:00,9.917239616248331
0.4,0.58,10.22,18.0,88.7,2022-06-04 06:18:00,9.918556704741981
0.38,0.75,10.24,17.98,85.3,2022-06-04 06:19:00,9.919859136973768
0.38,0.75,10.24,17.98,80.1,2022-06-04 06:20:00,9.9211585243979
0.34,0.75,10.25,17.99,71.6,2022-06-04 06:21:00,9.92244797654479
0.34,0.42,10.25,17.99,68.2,2022-06-04 06:22:00,9.923760411409285
0.35,1.08,10.25,17.98,61.4,2022-06-04 06:23:00,9.92501779885051
0.35,1.08,10.25,17.98,58.0,2022-06-04 06:24:00,9.926271538718911
0.4,0.75,10.24,18.0,58.0,2022-06-04 06:25:00,9.927552367964399
0.4,0.92,10.24,18.0,58.0,2022-06-04 06:26:00,9.928818875016162
0.4,0.75,10.23,18.0,61.4,2022-06-04 06:27:00,9.930101021436412
0.4,0.58,10.23,18.0,61.4,2022-06-04 06:28:00,9.931396074704976
0.4,0.58,10.23,17.98,64.8,2022-06-04 06:29:00,9.932695212072613
0.4,0.25,10.23,17.98,64.8,2022-06-04 06:30:00,9.934020043857727
0.34,0.0,10.21,17.98,68.2,2022-06-04 06:31:00,9.935361304058349
0.34,0.0,10.21,17.98,68.2,2022-06-04 06:32:00,9.936701997427933
0.39,0.25,10.2,17.99,68.2,2022-06-04 06:33:00,9.938025328892854
0.39,0.58,10.2,17.99,64.8,2022-06-04 06:34:00,9.93931879060277
0.39,0.58,10.2,17.993333333333332,68.2,2022-06-04 06:35:00,9.94061344280329
0.39,0.58,10.2,17.996666666666666,71.6,2022-06-04 06:36:00,9.941909072357737
0.43,0.58,10.2,18.0,78.4,2022-06-04 06:37:00,9.943210765928075
0.43,1.25,10.2,18.0,88.7,2022-06-04 06:38:00,9.944460377289655
0.43,1.58,10.21,17.99,95.5,2022-06-04 06:39:00,9.945685544281387
0.43,1.25,10.21,17.99,102.3,2022-06-04 06:40:00,9.946939378159584
0.35,1.92,10.22,17.99,109.1,2022-06-04 06:41:00,9.948130991975008
0.35,1.25,10.22,17.99,115.9,2022-06-04 06:42:00,9.949379447162823
0.3,1.75,10.24,17.98,126.2,2022-06-04 06:43:00,9.950584262487194
0.3,1.42,10.24,17.98,143.2,2022-06-04 06:44:00,9.95181866846738
0.35,1.92,10.23,17.99,163.7,2022-06-04 06:45:00,9.953015390096443
0.35,1.92,10.23,17.99,170.5,2022-06-04 06:46:00,9.954211835494766
0.36,1.75,10.23,17.98,163.7,2022-06-04 06:47:00,9.955423589474847
0.36,1.75,10.23,17.98,139.8,2022-06-04 06:48:00,9.956631186373906
0.46,1.42,10.22,18.0,109.1,2022-06-04 06:49:00,9.957865747048627
0.46,1.25,10.22,18.0,88.7,2022-06-04 06:50:00,9.959107746313505
0.35,1.42,10.24,17.99,75.0,2022-06-04 06:51:00,9.960319716589746
0.35,1.42,10.24,17.99,68.2,2022-06-04 06:52:00,9.961526841156138
0.34,1.92,10.23,17.99,68.2,2022-06-04 06:53:00,9.962688733776034
0.34,1.75,10.23,17.99,75.0,2022-06-04 06:54:00,9.96386840597227
0.36,1.92,10.24,18.0,81.8,2022-06-04 06:55:00,9.965035579457442
0.36,1.08,10.24,18.0,88.7,2022-06-04 06:56:00,9.966278654389868
0.37,1.42,10.24,18.0,95.5,2022-06-04 06:57:00,9.967494136186763
0.37,1.25,10.24,18.0,95.5,2022-06-04 06:58:00,9.968723798686995
0.36,1.25,10.24,17.99,88.7,2022-06-04 06:59:00,9.969950748842132
0.36,1.25,10.24,17.99,76.7,2022-06-04 07:00:00,9.971171567056656
0.33,1.25,10.24,18.01,68.2,2022-06-04 07:01:00,9.972381148800244
0.33,0.92,10.24,18.01,58.0,2022-06-04 07:02:00,9.973612052690788
0.36,0.75,10.23,18.0,47.7,2022-06-04 07:03:00,9.974850531064039
0.36,0.92,10.23,18.0,47.7,2022-06-04 07:04:00,9.976072921237026
0.35,0.92,10.22,18.0,51.1,2022-06-04 07:05:00,9.977297737128858
0.35,1.08,10.22,18.0,54.6,2022-06-04 07:06:00,9.978510916404685
0.32,1.08,10.22,18.01,61.4,2022-06-04 07:07:00,9.979725242528872
0.32,1.08,10.22,18.01,68.2,2022-06-04 07:08:00,9.980943560990468
0.4,1.92,10.22,18.0,78.4,2022-06-04 07:09:00,9.982098174794626
0.4,1.42,10.22,18.0,92.1,2022-06-04 07:10:00,9.983303469485152
0.36,1.25,10.21,18.0,104.0,2022-06-04 07:11:00,9.984523730281966
0.36,1.08,10.21,18.0,112.5,2022-06-04 07:12:00,9.98576104937414
0.33,1.25,10.21,18.02,115.9,2022-06-04 07:13:00,9.986976987430017
0.33,1.08,10.21,18.02,122.8,2022-06-04 07:14:00,9.988209509306236
0.35,1.25,10.2,18.02,129.6,2022-06-04 07:15:00,9.989428269909501
0.35,1.08,10.2,18.02,139.8,2022-06-04 07:16:00,9.990663947426727
0.39,1.08,10.19,18.01,143.2,2022-06-04 07:17:00,9.991904268220972
0.39,0.92,10.19,18.01,146.6,2022-06-04 07:18:00,9.9931593940859
0.36,0.92,10.18,18.01,150.0,2022-06-04 07:19:00,9.994411519701066
0.36,1.58,10.18,18.01,153.4,2022-06-04 07:20:00,9.995600504165761
0.35,1.75,10.18,18.01,156.9,2022-06-04 07:21:00,9.996771892987748
0.35,1.58,10.18,18.01,153.5,2022-06-04 07:22:00,9.997958166873648
0.37,1.92,10.17,18.01,143.2,2022-06-04 07:23:00,9.999111264140126
0.37,1.25,10.17,18.01,136.4,2022-06-04 07:24:00,10.000326781003844
0.36,1.58,10.18,18.01,136.4,2022-06-04 07:25:00,10.001508715144587
0.36,1.08,10.18,18.01,146.6,2022-06-04 07:26:00,10.00273965037966
0.5,1.08,10.18,18.0,167.1,2022-06-04 07:27:00,10.003986218175273
0.5,0.75,10.18,18.0,191.0,2022-06-04 07:28:00,10.005266208030127
0.35,1.58,10.19,18.0,211.4,2022-06-04 07:29:00,10.006452940986406
0.35,1.92,10.19,18.0,218.2,2022-06-04 07:30:00,10.007606096252825
0.38,1.42,10.18,18.01,197.8,2022-06-04 07:31:00,10.008806800371666
0.38,1.08,10.18,18.01,156.9,2022-06-04 07:32:00,10.010036042513489
0.48,1.08,10.18,18.01,122.8,2022-06-04 07:33:00,10.011268019651837
0.48,1.08,10.18,18.01,95.5,2022-06-04 07:34:00,10.01249212733874
0.35,1.42,10.18,18.0,81.8,2022-06-04 07:35:00,10.013666421569038
0.35,2.08,10.18,18.0,78.4,2022-06-04 07:36:00,10.01477293547516
0.29,1.92,10.18,18.01,85.2,2022-06-04 07:37:00,10.015890294571333
0.29,2.42,10.18,18.01,92.1,2022-06-04 07:38:00,10.016959358698728
0.36,2.42,10.16,18.02,102.3,2022-06-04 07:39:00,10.018034871038504
0.36,2.08,10.16,18.02,112.5,2022-06-04 07:40:00,10.019146319843253
0.37,2.25,10.17,18.02,115.9,2022-06-04 07:41:00,10.020241269819927
0.37,2.42,10.17,18.02,119.3,2022-06-04 07:42:00,10.02131871702745
0.56,1.92,10.17,18.02,122.8,2022-06-04 07:43:00,10.02246360980841
0.56,2.42,10.17,18.02,133.0,2022-06-04 07:44:00,10.023558499798028
0.35,2.75,10.17,18.01,150.0,2022-06-04 07:45:00,10.024604621578115
0.35,2.58,10.17,18.01,167.1,2022-06-04 07:46:00,10.025669054042895
0.38,3.08,10.17,18.01,180.7,2022-06-04 07:47:00,10.02668542178807
0.38,1.92,10.17,18.01,190.9,2022-06-04 07:48:00,10.027820288343381
0.36,1.75,10.19,18.0,197.8,2022-06-04 07:49:00,10.028972087302765
0.36,1.58,10.19,18.0,194.4,2022-06-04 07:50:00,10.030140087422742
0.37,1.25,10.18,18.01,187.5,2022-06-04 07:51:00,10.031339918096418
0.37,1.25,10.18,18.01,177.3,2022-06-04 07:52:00,10.032537971404949
0.33,1.25,10.17,18.0,170.5,2022-06-04 07:53:00,10.033732377491011
0.33,1.58,10.17,18.0,163.7,2022-06-04 07:54:00,10.034891065340107
0.32,2.25,10.18,18.01,163.7,2022-06-04 07:55:00,10.035976550023166
0.32,2.25,10.18,18.01,170.5,2022-06-04 07:56:00,10.037061771839944
0.31,2.25,10.16,18.01,177.3,2022-06-04 07:57:00,10.038145779292675
0.31,3.25,10.16,18.01,187.5,2022-06-04 07:58:00,10.039124816956674
0.34,2.75,10.16,18.01,197.8,2022-06-04 07:59:00,10.040158825504383
0.34,3.25,10.16,18.01,208.0,2022-06-04 08:00:00,10.041139844707583
0.5,2.92,10.16,18.02,218.2,2022-06-04 08:01:00,10.04216737516162
0.5,2.42,10.16,18.02,225.0,2022-06-04 08:02:00,10.043247358962963
0.36,1.25,10.14,18.02,228.4,2022-06-04 08:03:00,10.044438555689283
0.36,0.42,10.14,18.02,231.9,2022-06-04 08:04:00,10.045717735871104
0.33,0.58,10.17,18.02,245.5,2022-06-04 08:05:00,10.046977165489556
0.33,2.92,10.17,18.02,259.1,2022-06-04 08:06:00,10.047985393554372
0.36,2.25,10.18,18.01,262.5,2022-06-04 08:07:00,10.049069375752113
0.36,1.92,10.18,18.01,266.0,2022-06-04 08:08:00,10.050187930265025
0.36,2.25,10.19,18.03,272.8,2022-06-04 08:09:00,10.05126646315579
0.36,2.58,10.19,18.03,276.2,2022-06-04 08:10:00,10.052308248278708
0.36,2.08,10.19,18.02,279.6,2022-06-04 08:11:00,10.053405470302506
0.36,3.58,10.19,18.02,276.2,2022-06-04 08:12:00,10.054338435766226
0.4,3.92,10.19,18.03,269.4,2022-06-04 08:13:00,10.055233818021245
0.4,2.92,10.19,18.03,265.9,2022-06-04 08:14:00,10.056237527242772
0.37,2.25,10.19,18.02,262.5,2022-06-04 08:15:00,10.057312851857482
0.37,1.92,10.19,18.02,252.3,2022-06-04 08:16:00,10.05842289050324
0.36,1.58,10.2,18.02,245.5,2022-06-04 08:17:00,10.059568111416777
0.36,0.75,10.2,18.02,235.3,2022-06-04 08:18:00,10.060803319749436
0.41,0.25,10.19,18.03,228.4,2022-06-04 08:19:00,10.06209609940651
0.41,0.75,10.19,18.03,221.6,2022-06-04 08:20:00,10.063332264305844
0.41,0.25,10.18,18.04,218.2,2022-06-04 08:21:00,10.064622205901786
0.41,0.75,10.18,18.04,211.4,2022-06-04 08:22:00,10.065854979889032
0.34,0.75,10.21,18.01,204.6,2022-06-04 08:23:00,10.067083968268848
0.34,0.08,10.21,18.01,201.2,2022-06-04 08:24:00,10.068386583119196
0.34,0.75,10.23,18.03,201.2,2022-06-04 08:25:00,10.069611359603936
0.34,0.92,10.23,18.03,201.2,2022-06-04 08:26:00,10.07081622972936
0.39,0.75,10.22,18.03,201.2,2022-06-04 08:27:00,10.072044053364667
0.39,0.25,10.22,18.03,204.6,2022-06-04 08:28:00,10.073328097412636
0.36,0.0,10.23,18.03,208.0,2022-06-04 08:29:00,10.074637499307022
0.36,0.0,10.23,18.03,214.8,2022-06-04 08:30:00,10.075946812163844
0.38,0.0,10.24,18.03,218.2,2022-06-04 08:31:00,10.077257586286619
0.38,0.0,10.24,18.03,225.0,2022-06-04 08:32:00,10.078568229589631
0.4,0.0,10.24,18.03,238.7,2022-06-04 08:33:00,10.079880893913622
0.4,0.0,10.24,18.03,259.1,2022-06-04 08:34:00,10.081194014447272
0.38,0.0,10.24,18.04,272.8,2022-06-04 08:35:00,10.082504492894282
0.38,0.08,10.24,18.04,279.6,2022-06-04 08:36:00,10.083805395512032
0.31,0.0,10.24,18.03,286.4,2022-06-04 08:37:00,10.085109901146671
0.31,0.42,10.24,18.03,301.7,2022-06-04 08:38:00,10.086365551683116
0.36,0.58,10.23,18.05,330.7,2022-06-04 08:39:00,10.087604971732182
0.36,1.42,10.23,18.05,358.0,2022-06-04 08:40:00,10.088745473411995
0.38,1.92,10.23,18.04,378.5,2022-06-04 08:41:00,10.089830156508226
0.38,2.58,10.23,18.04,371.6,2022-06-04 08:42:00,10.090836005943345
0.43,2.58,10.23,18.05,351.2,2022-06-04 08:43:00,10.0918427737709
0.43,2.75,10.23,18.05,334.1,2022-06-04 08:44:00,10.092827902444563
0.36,2.92,10.24,18.05,317.1,2022-06-04 08:45:00,10.093785003270556
0.36,2.58,10.24,18.05,296.6,2022-06-04 08:46:00,10.094780923152333
0.37,2.75,10.21,18.05,286.4,2022-06-04 08:47:00,10.09575608223056
0.37,3.42,10.21,18.05,286.4,2022-06-04 08:48:00,10.096650094572643
0.38,3.25,10.24,18.05,289.8,2022-06-04 08:49:00,10.097564437322793
0.38,2.92,10.24,18.05,293.2,2022-06-04 08:50:00,10.098517456038065
0.36,3.08,10.25,18.05,303.4,2022-06-04 08:51:00,10.09944877038311
0.36,2.58,10.25,18.05,306.9,2022-06-04 08:52:00,10.100439380679237
0.39,2.42,10.25,18.04,289.8,2022-06-04 08:53:00,10.101452429697384
0.39,2.92,10.25,18.04,259.1,2022-06-04 08:54:00,10.102403044225579
0.35,2.75,10.25,18.05,231.8,2022-06-04 08:55:00,10.103365987080073
0.35,2.58,10.25,18.05,214.8,2022-06-04 08:56:00,10.104347509608415
0.53,2.42,10.25,18.05,218.2,2022-06-04 08:57:00,10.105363859140695
0.53,1.92,10.25,18.05,242.1,2022-06-04 08:58:00,10.106441497908456
0.4,2.08,10.25,18.04,269.3,2022-06-04 08:59:00,10.107490176480962
0.4,2.25,10.25,18.04,272.8,2022-06-04 09:00:00,10.108517372816907
0.36,2.75,10.25,18.03,262.5,2022-06-04 09:01:00,10.109480769879609
0.36,3.58,10.25,18.03,248.9,2022-06-04 09:02:00,10.110341494863338
0.34,3.58,10.24,18.05,252.3,2022-06-04 09:03:00,10.111194410320806
0.34,4.75,10.24,18.05,265.9,2022-06-04 09:04:00,10.111902937088141
0.35,4.25,10.23,18.06,286.4,2022-06-04 09:05:00,10.11267086013465
0.35,4.25,10.23,18.06,303.4,2022-06-04 09:06:00,10.113438329838598
0.37,4.58,10.24,18.04,306.9,2022-06-04 09:07:00,10.114171801797823
0.37,4.25,10.24,18.04,300.0,2022-06-04 09:08:00,10.114944654899086
0.38,4.58,10.24,18.04,279.6,2022-06-04 09:09:00,10.115675872811634
0.38,3.92,10.24,18.04,255.7,2022-06-04 09:10:00,10.116486571890642
0.35,4.75,10.24,18.04,235.3,2022-06-04 09:11:00,10.117189767441094
0.35,4.42,10.24,18.04,225.0,2022-06-04 09:12:00,10.117932218467745
0.33,4.75,10.25,18.03,228.4,2022-06-04 09:13:00,10.118634199223669
0.33,4.42,10.25,18.03,238.7,2022-06-04 09:14:00,10.119376561338353
0.38,4.25,10.25,18.04,242.1,2022-06-04 09:15:00,10.12014073266114
0.38,4.42,10.25,18.04,235.3,2022-06-04 09:16:00,10.120882312971116
0.45,5.08,10.24,18.04,228.4,2022-06-04 09:17:00,10.121546405968
0.45,5.58,10.24,18.04,231.8,2022-06-04 09:18:00,10.122147218492358
0.39,5.92,10.24,18.03,235.3,2022-06-04 09:19:00,10.122703000178925
0.39,4.58,10.24,18.03,238.7,2022-06-04 09:20:00,10.123425067055354
0.37,4.08,10.25,18.03,245.5,2022-06-04 09:21:00,10.124207071355974
0.37,4.42,10.25,18.03,255.7,2022-06-04 09:22:00,10.124946026854117
0.34,4.08,10.25,18.03,255.7,2022-06-04 09:23:00,10.125723809092781
0.34,4.58,10.25,18.03,255.7,2022-06-04 09:24:00,10.12643787922815
0.31,4.25,10.24,18.05,252.3,2022-06-04 09:25:00,10.127183714998916
0.31,4.58,10.24,18.05,248.9,2022-06-04 09:26:00,10.127886579730951
0.29,3.92,10.24,18.04,245.5,2022-06-04 09:27:00,10.128672862964383
